date,Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,WeekStatus,Day_of_week,Load_Type,id
19/12/2018 12:00,101.99,48.56,0.0,0.05,90.29,100.0,,Weekday,,Maximum_Load,5145
19/12/2018 12:15,12.13,1.3,16.7,0.01,99.43,58.77,44100.0,Weekday,Wednesday,Medium_Load,6078
19/12/2018 12:30,6.66,0.0,21.06,0.0,,30.15,45000.0,Weekday,Wednesday,Medium_Load,2167
19/12/2018 12:45,,0.0,20.59,0.0,100.0,,45900.0,Weekday,Wednesday,Medium_Load,7471
19/12/2018 13:00,6.98,0.0,20.52,,100.0,32.2,,,Wednesday,Medium_Load,1752
19/12/2018 13:15,62.42,21.71,7.38,0.03,94.45,99.31,47700.0,Weekday,Wednesday,Medium_Load,1136
19/12/2018 13:30,116.46,53.03,,0.05,91.01,100.0,,Weekday,Wednesday,Medium_Load,7459
19/12/2018 13:45,89.86,36.76,0.0,0.04,92.56,100.0,49500.0,Weekday,Wednesday,Medium_Load,3455
19/12/2018 14:00,-1571.8,51.37,0.0,0.04,88.58,100.0,50400.0,,Wednesday,Medium_Load,3515
,149.18,74.56,0.0,0.07,89.45,100.0,51300.0,Weekday,Wednesday,Medium_Load,3337
19/12/2018 14:30,116.64,48.85,0.0,0.05,92.24,,52200.0,Weekday,Wednesday,Medium_Load,3063
19/12/2018 14:45,105.48,45.58,0.0,0.05,91.8,100.0,53100.0,Weekday,Wednesday,Medium_Load,6045
,145.22,70.67,0.0,,89.92,100.0,54000.0,Weekday,Wednesday,Medium_Load,5458
19/12/2018 15:15,101.38,39.92,0.0,0.05,93.05,100.0,54900.0,Weekday,Wednesday,Medium_Load,786
19/12/2018 15:30,130.46,60.23,0.0,0.06,90.79,100.0,55800.0,Weekday,Wednesday,Medium_Load,2015
19/12/2018 15:45,-1571.8,50.98,0.0,0.05,91.45,100.0,56700.0,Weekday,Wednesday,Medium_Load,934
19/12/2018 16:00,125.21,58.43,0.0,0.06,90.62,100.0,57600.0,Weekday,Wednesday,Medium_Load,5903
19/12/2018 16:15,133.56,64.4,,0.06,90.08,100.0,58500.0,,Wednesday,Medium_Load,3309
19/12/2018 16:30,81.65,40.18,0.0,0.04,89.72,100.0,59400.0,Weekday,,Medium_Load,4556
19/12/2018 16:45,62.68,31.07,0.0,0.03,89.6,100.0,60300.0,Weekday,Wednesday,Medium_Load,757
19/12/2018 17:00,125.5,50.69,0.0,0.06,92.72,100.0,61200.0,,,Medium_Load,987
,68.0,16.88,0.0,0.03,97.05,100.0,62100.0,Weekday,Wednesday,Maximum_Load,9260
19/12/2018 17:30,-1571.8,4.21,0.83,0.02,99.46,99.98,63000.0,Weekday,Wednesday,Maximum_Load,8781
19/12/2018 17:45,31.68,,4.39,0.01,100.0,99.05,63900.0,Weekday,Wednesday,Maximum_Load,6543
,26.82,1.73,4.21,0.01,99.79,98.79,64800.0,Weekday,Wednesday,Maximum_Load,7022
19/12/2018 18:15,5.98,0.0,11.74,,200.0,45.39,65700.0,Weekday,,Maximum_Load,6354
19/12/2018 18:30,5.47,0.0,15.08,0.0,100.0,34.1,66600.0,Weekday,Wednesday,Maximum_Load,9413
19/12/2018 18:45,-1571.8,0.0,22.21,0.0,100.0,,67500.0,Weekday,Wednesday,Maximum_Load,752
,5.44,0.0,22.21,0.0,100.0,23.79,68400.0,Weekday,Wednesday,Maximum_Load,3635
19/12/2018 19:15,-1571.8,0.0,22.14,0.0,100.0,23.99,69300.0,Weekday,Wednesday,Maximum_Load,105
19/12/2018 19:30,5.47,0.0,22.21,0.0,100.0,23.91,70200.0,Weekday,Wednesday,Maximum_Load,5808
19/12/2018 19:45,5.4,,22.28,0.0,100.0,23.56,71100.0,Weekday,Wednesday,,2847
19/12/2018 20:00,5.33,0.0,22.36,,100.0,23.19,72000.0,Weekday,Wednesday,Maximum_Load,673
19/12/2018 20:15,5.36,0.0,,0.0,,23.42,72900.0,Weekday,Wednesday,Medium_Load,7212
19/12/2018 20:30,5.33,0.0,22.32,0.0,200.0,23.23,73800.0,,Wednesday,Medium_Load,3953
19/12/2018 20:45,,0.0,22.18,,100.0,23.82,74700.0,Weekday,Wednesday,Medium_Load,9590
19/12/2018 21:00,5.4,0.0,22.21,0.0,100.0,23.63,75600.0,Weekday,Wednesday,,2887
19/12/2018 21:15,5.4,0.0,22.1,0.0,100.0,23.74,76500.0,Weekday,Wednesday,Medium_Load,3569
19/12/2018 21:30,5.04,0.0,21.96,0.0,100.0,22.37,77400.0,Weekday,Wednesday,Medium_Load,1214
19/12/2018 21:45,,0.0,21.96,,100.0,19.0,,Weekday,Wednesday,Medium_Load,3200
19/12/2018 22:00,4.39,0.0,21.38,0.0,100.0,20.11,79200.0,Weekday,Wednesday,Medium_Load,9658
19/12/2018 22:15,4.03,2.99,0.58,0.0,80.31,98.98,80100.0,Weekday,Wednesday,Maximum_Load,2413
19/12/2018 22:30,4.03,2.99,0.32,0.0,200.0,99.69,81000.0,Weekday,Wednesday,Maximum_Load,6134
19/12/2018 22:45,3.96,2.95,0.36,0.0,80.19,,81900.0,Weekday,,Maximum_Load,4465
19/12/2018 23:00,4.07,2.84,0.36,0.0,82.01,99.61,82800.0,Weekday,Wednesday,Maximum_Load,5918
19/12/2018 23:15,4.03,2.56,,0.0,84.41,99.24,83700.0,Weekday,Wednesday,Light_Load,5587
19/12/2018 23:30,3.92,2.3,0.61,0.0,86.25,,84600.0,Weekday,Wednesday,Light_Load,3783
19/12/2018 23:45,3.96,2.34,0.58,0.0,86.09,98.94,85500.0,Weekday,Wednesday,Light_Load,2415
19/12/2018 00:00,3.92,2.45,0.54,0.0,84.8,,0.0,Weekday,Wednesday,Light_Load,32
20/12/2018 00:15,4.03,2.66,0.4,0.0,200.0,99.51,900.0,Weekday,Thursday,Light_Load,3850
20/12/2018 00:30,4.03,2.77,0.36,0.0,82.41,99.6,1800.0,Weekday,Thursday,,1320
20/12/2018 00:45,4.0,2.74,,0.0,82.5,99.5,2700.0,Weekday,Thursday,Light_Load,1091
20/12/2018 01:00,,2.77,0.4,0.0,,99.5,3600.0,Weekday,Thursday,Light_Load,230
20/12/2018 01:15,4.0,2.84,0.32,,81.54,99.68,4500.0,Weekday,Thursday,Light_Load,4998
20/12/2018 01:30,4.1,3.02,0.25,0.0,80.52,99.81,5400.0,Weekday,Thursday,Light_Load,1218
20/12/2018 01:45,4.0,2.84,0.36,0.0,81.54,99.6,6300.0,Weekday,Thursday,Light_Load,5609
20/12/2018 02:00,4.07,2.92,0.32,0.0,81.25,99.69,,Weekday,Thursday,Light_Load,398
20/12/2018 02:15,4.43,2.84,0.18,0.0,,,,Weekday,Thursday,Light_Load,5391
20/12/2018 02:30,5.18,2.74,0.0,0.0,88.4,100.0,9000.0,Weekday,,Light_Load,5407
20/12/2018 02:45,4.1,3.02,0.25,0.0,80.52,99.81,9900.0,Weekday,Thursday,Light_Load,5870
20/12/2018 03:00,,,,0.0,78.75,99.85,10800.0,,Thursday,Light_Load,9480
20/12/2018 03:15,4.1,3.2,0.22,0.0,78.83,99.86,11700.0,Weekday,Thursday,Light_Load,8896
20/12/2018 03:30,4.03,3.17,,0.0,78.6,99.85,,Weekday,Thursday,Light_Load,7912
20/12/2018 03:45,4.1,3.13,0.18,0.0,,99.9,13500.0,Weekday,Thursday,Light_Load,7501
,3.31,2.27,0.18,0.0,82.47,99.85,,Weekday,Thursday,Light_Load,3013
20/12/2018 04:15,3.35,2.23,0.22,0.0,83.24,,15300.0,,Thursday,Light_Load,4918
20/12/2018 04:30,3.46,2.23,0.22,0.0,,99.8,16200.0,Weekday,Thursday,Light_Load,3195
20/12/2018 04:45,3.38,2.3,0.14,0.0,82.67,99.91,17100.0,Weekday,Thursday,Light_Load,9031
20/12/2018 05:00,3.35,2.27,0.14,0.0,82.78,99.91,18000.0,Weekday,,Light_Load,3924
20/12/2018 05:15,3.35,2.3,0.14,0.0,82.44,99.91,18900.0,Weekday,,Light_Load,807
,3.38,2.34,0.07,0.0,82.22,,19800.0,,Thursday,Light_Load,9910
20/12/2018 05:45,,2.23,0.22,0.0,83.47,99.79,20700.0,Weekday,Thursday,Light_Load,7855
20/12/2018 06:00,3.92,2.59,0.07,0.0,,99.98,21600.0,Weekday,Thursday,Light_Load,5707
20/12/2018 06:15,3.67,2.34,0.14,0.0,84.32,99.93,22500.0,Weekday,Thursday,Light_Load,6622
20/12/2018 06:30,,2.09,0.32,0.0,84.84,99.55,23400.0,Weekday,Thursday,Light_Load,7015
20/12/2018 06:45,4.0,2.84,0.29,,81.54,99.74,24300.0,,Thursday,Light_Load,6718
,4.03,2.84,0.32,0.0,81.74,,,Weekday,,Light_Load,8989
20/12/2018 07:15,3.96,2.7,0.36,0.0,82.62,99.59,26100.0,Weekday,Thursday,Light_Load,2601
20/12/2018 07:30,4.18,2.59,0.4,0.0,85.0,,27000.0,Weekday,Thursday,Light_Load,8741
20/12/2018 07:45,4.79,2.45,0.54,0.0,200.0,99.37,27900.0,Weekday,Thursday,Light_Load,5755
20/12/2018 08:00,5.87,2.41,,0.0,92.51,99.52,28800.0,Weekday,Thursday,Light_Load,3821
20/12/2018 08:15,39.49,26.78,0.11,,82.76,100.0,29700.0,Weekday,Thursday,Light_Load,71
,79.85,,0.0,0.04,79.48,100.0,,Weekday,Thursday,Light_Load,4329
20/12/2018 08:45,,47.16,0.0,0.03,81.76,100.0,31500.0,Weekday,Thursday,Light_Load,6137
,,25.81,0.0,,92.56,100.0,32400.0,Weekday,Thursday,Light_Load,9884
20/12/2018 09:15,64.12,28.98,0.0,0.03,91.13,100.0,33300.0,Weekday,Thursday,Medium_Load,6116
20/12/2018 09:30,-1571.8,,0.0,,91.22,100.0,34200.0,Weekday,Thursday,Medium_Load,8100
20/12/2018 09:45,83.16,44.57,0.0,,,100.0,35100.0,Weekday,Thursday,Medium_Load,6552
20/12/2018 10:00,-1571.8,37.12,,0.03,88.66,,36000.0,Weekday,Thursday,,1166
20/12/2018 10:15,58.72,,0.0,0.03,92.82,100.0,36900.0,Weekday,Thursday,Maximum_Load,1248
,68.72,32.33,0.0,,90.49,100.0,37800.0,Weekday,Thursday,Maximum_Load,8364
20/12/2018 10:45,75.53,36.22,0.0,,,100.0,38700.0,Weekday,Thursday,Maximum_Load,2124
,77.51,43.7,0.0,0.04,87.11,100.0,39600.0,Weekday,Thursday,Maximum_Load,4
20/12/2018 11:15,64.4,29.63,,0.03,90.85,100.0,40500.0,Weekday,Thursday,Maximum_Load,2568
,63.0,26.32,0.0,0.03,92.27,100.0,41400.0,Weekday,,Maximum_Load,2585
20/12/2018 11:45,71.46,35.5,0.0,0.03,89.56,100.0,42300.0,,Thursday,Maximum_Load,2391
20/12/2018 12:00,71.06,,0.18,0.03,89.69,100.0,43200.0,Weekday,Thursday,,7905
20/12/2018 12:15,16.96,0.25,14.22,0.01,99.99,76.63,44100.0,Weekday,Thursday,Medium_Load,6517
20/12/2018 12:30,,0.0,20.56,0.0,100.0,34.95,,Weekday,,Medium_Load,5660
20/12/2018 12:45,,0.0,20.63,0.0,100.0,34.13,45900.0,Weekday,Thursday,,2371
20/12/2018 13:00,6.66,0.0,,0.0,100.0,,46800.0,Weekday,,Medium_Load,1029
20/12/2018 13:15,42.7,15.8,7.92,0.02,,98.32,47700.0,Weekday,Thursday,Medium_Load,5522
20/12/2018 13:30,63.07,27.43,,,91.7,100.0,48600.0,Weekday,Thursday,Medium_Load,8865
20/12/2018 13:45,71.5,31.25,0.0,0.03,,100.0,49500.0,Weekday,Thursday,Medium_Load,5581
20/12/2018 14:00,76.9,37.15,0.0,0.04,90.04,100.0,50400.0,Weekday,Thursday,Medium_Load,7293
20/12/2018 14:15,63.5,29.52,0.0,0.03,90.68,100.0,51300.0,Weekday,,,16
20/12/2018 14:30,78.41,41.76,0.0,0.04,88.26,100.0,52200.0,Weekday,Thursday,Medium_Load,5910
20/12/2018 14:45,-1571.8,35.28,0.0,0.03,90.13,100.0,53100.0,,Thursday,Medium_Load,9922
20/12/2018 15:00,64.44,30.56,0.0,0.03,90.35,100.0,54000.0,Weekday,Thursday,Medium_Load,7173
20/12/2018 15:15,60.26,26.46,0.0,0.03,,100.0,54900.0,Weekday,Thursday,Medium_Load,7865
20/12/2018 15:30,58.9,26.68,0.0,,,100.0,55800.0,,Thursday,Medium_Load,6825
,60.59,25.6,0.0,0.03,92.12,100.0,56700.0,Weekday,Thursday,Medium_Load,1875
20/12/2018 16:00,56.92,23.58,0.0,0.03,92.39,100.0,57600.0,Weekday,Thursday,Medium_Load,182
20/12/2018 16:15,60.08,,0.0,0.03,91.46,100.0,58500.0,Weekday,Thursday,Medium_Load,4865
20/12/2018 16:30,58.68,27.11,0.0,0.03,90.78,100.0,59400.0,Weekday,Thursday,Medium_Load,7560
,-1571.8,25.09,,0.03,91.67,100.0,60300.0,Weekday,Thursday,Medium_Load,9611
20/12/2018 17:00,46.51,15.48,0.0,0.02,94.88,100.0,61200.0,Weekday,Thursday,Medium_Load,6066
20/12/2018 17:15,58.07,21.89,0.0,0.03,93.57,100.0,62100.0,Weekday,Thursday,Maximum_Load,6223
20/12/2018 17:30,-1571.8,5.65,0.07,0.02,99.07,100.0,,Weekday,Thursday,Maximum_Load,4003
20/12/2018 17:45,41.51,5.08,,0.02,99.26,100.0,,Weekday,Thursday,Maximum_Load,4468
20/12/2018 18:00,24.8,2.84,4.79,0.01,,98.19,64800.0,Weekday,Thursday,Maximum_Load,6125
20/12/2018 18:15,5.44,0.0,11.63,0.0,,42.37,,Weekday,Thursday,Maximum_Load,6306
20/12/2018 18:30,5.18,0.0,15.26,0.0,100.0,32.14,66600.0,Weekday,Thursday,,4537
20/12/2018 18:45,5.29,0.0,22.14,0.0,100.0,23.24,67500.0,Weekday,Thursday,Maximum_Load,8297
,5.29,0.0,22.14,0.0,100.0,23.24,68400.0,Weekday,Thursday,Maximum_Load,7926
20/12/2018 19:15,5.29,0.0,22.21,,100.0,23.17,69300.0,Weekday,Thursday,Maximum_Load,2619
20/12/2018 19:30,,0.0,,0.0,100.0,18.46,70200.0,Weekday,Thursday,Maximum_Load,8344
20/12/2018 19:45,4.07,0.0,22.14,0.0,100.0,18.08,,Weekday,Thursday,Maximum_Load,6237
20/12/2018 20:00,,0.0,22.07,0.0,100.0,18.26,,Weekday,Thursday,Maximum_Load,3156
20/12/2018 20:15,,0.0,22.1,0.0,100.0,18.11,,,Thursday,Medium_Load,1054
20/12/2018 20:30,4.18,0.0,22.1,0.0,100.0,18.58,73800.0,Weekday,Thursday,Medium_Load,8845
20/12/2018 20:45,4.1,0.0,22.03,0.0,100.0,18.3,74700.0,Weekday,Thursday,Medium_Load,8911
20/12/2018 21:00,4.1,,21.89,0.0,100.0,18.41,75600.0,Weekday,Thursday,Medium_Load,891
,4.14,0.0,,0.0,100.0,18.58,76500.0,Weekday,Thursday,Medium_Load,3245
20/12/2018 21:30,4.14,0.0,21.78,0.0,100.0,18.67,77400.0,,Thursday,Medium_Load,4075
20/12/2018 21:45,4.21,0.0,21.82,0.0,100.0,18.94,,Weekday,Thursday,Medium_Load,409
20/12/2018 22:00,4.18,0.0,21.28,0.0,100.0,19.27,79200.0,Weekday,Thursday,Medium_Load,9783
20/12/2018 22:15,3.85,2.88,0.65,0.0,,98.6,80100.0,Weekday,Thursday,,2234
,3.85,3.02,0.25,0.0,78.68,99.79,81000.0,Weekday,Thursday,Maximum_Load,4243
20/12/2018 22:45,4.64,2.95,0.07,0.0,,99.99,,Weekday,Thursday,Maximum_Load,1295
20/12/2018 23:00,5.04,2.63,0.0,0.0,88.66,,82800.0,Weekday,Thursday,Maximum_Load,1643
20/12/2018 23:15,4.07,,,0.0,83.99,99.69,83700.0,Weekday,Thursday,Light_Load,5660
20/12/2018 23:30,3.82,2.48,0.43,0.0,200.0,99.37,84600.0,Weekday,Thursday,Light_Load,8373
20/12/2018 23:45,3.85,2.59,0.43,0.0,82.97,99.38,85500.0,Weekday,Thursday,Light_Load,2866
20/12/2018 00:00,3.89,,0.32,,200.0,99.66,0.0,Weekday,Thursday,Light_Load,2121
21/12/2018 00:15,3.89,2.92,0.29,0.0,79.98,99.72,,Weekday,Friday,Light_Load,521
21/12/2018 00:30,3.85,3.06,0.22,0.0,78.28,99.84,1800.0,Weekday,Friday,Light_Load,8076
21/12/2018 00:45,3.89,2.99,0.22,0.0,79.29,,2700.0,Weekday,,Light_Load,9837
21/12/2018 01:00,3.89,3.06,0.22,0.0,,99.84,3600.0,Weekday,Friday,Light_Load,1822
,,3.13,0.18,0.0,78.45,,4500.0,Weekday,Friday,Light_Load,6422
21/12/2018 01:30,3.89,,0.18,0.0,78.2,99.89,5400.0,,Friday,Light_Load,1171
21/12/2018 01:45,3.89,3.24,0.14,0.0,76.84,99.94,6300.0,Weekday,Friday,Light_Load,6034
21/12/2018 02:00,3.89,3.17,0.14,0.0,77.52,99.94,7200.0,Weekday,Friday,,3445
21/12/2018 02:15,3.92,3.17,0.11,0.0,77.76,99.96,8100.0,Weekday,Friday,Light_Load,4534
21/12/2018 02:30,3.92,3.24,0.14,0.0,77.08,99.94,9000.0,Weekday,Friday,Light_Load,5006
21/12/2018 02:45,3.92,3.31,0.07,,76.41,99.98,,Weekday,,Light_Load,9058
21/12/2018 03:00,,3.49,0.04,0.0,,99.99,10800.0,Weekday,Friday,Light_Load,9965
21/12/2018 03:15,4.79,,,0.0,81.38,100.0,11700.0,Weekday,Friday,Light_Load,7330
21/12/2018 03:30,4.5,3.46,0.0,0.0,79.28,100.0,,Weekday,Friday,Light_Load,712
21/12/2018 03:45,3.24,2.34,0.11,0.0,81.07,99.94,13500.0,Weekday,Friday,Light_Load,4571
21/12/2018 04:00,3.28,2.41,0.0,0.0,80.59,100.0,14400.0,Weekday,Friday,Light_Load,1374
21/12/2018 04:15,3.24,2.45,0.04,0.0,79.76,99.99,15300.0,Weekday,Friday,Light_Load,2417
,3.24,2.45,0.0,0.0,79.76,100.0,16200.0,Weekday,Friday,Light_Load,9264
21/12/2018 04:45,3.28,2.41,0.04,0.0,200.0,99.99,17100.0,Weekday,Friday,Light_Load,7111
21/12/2018 05:00,3.28,2.41,0.04,0.0,80.59,99.99,18000.0,Weekday,Friday,Light_Load,9442
21/12/2018 05:15,,2.34,,0.0,81.41,99.98,,Weekday,Friday,Light_Load,4246
21/12/2018 05:30,3.2,2.3,0.07,0.0,200.0,99.98,19800.0,,Friday,Light_Load,888
21/12/2018 05:45,3.24,2.34,0.04,0.0,81.07,99.99,,Weekday,Friday,Light_Load,1763
21/12/2018 06:00,-1571.8,2.27,0.07,,81.56,99.98,21600.0,Weekday,Friday,Light_Load,8083
21/12/2018 06:15,3.67,2.92,0.14,,200.0,,22500.0,,,Light_Load,21
21/12/2018 06:30,3.96,3.35,0.07,0.0,76.35,99.98,23400.0,Weekday,Friday,Light_Load,6181
21/12/2018 06:45,,3.46,0.04,0.0,200.0,99.99,24300.0,Weekday,Friday,Light_Load,9684
21/12/2018 07:00,3.89,3.49,0.0,0.0,74.43,100.0,25200.0,Weekday,Friday,Light_Load,7040
21/12/2018 07:15,3.67,2.88,0.11,0.0,78.67,99.96,26100.0,Weekday,Friday,Light_Load,6948
21/12/2018 07:30,3.17,2.12,0.22,0.0,83.12,99.76,,Weekday,Friday,Light_Load,1082
,-1571.8,2.52,0.04,0.0,90.74,100.0,27900.0,Weekday,Friday,,218
21/12/2018 08:00,6.77,2.48,0.07,0.0,93.9,99.99,28800.0,Weekday,Friday,Light_Load,674
21/12/2018 08:15,28.8,18.68,0.18,0.01,83.9,100.0,29700.0,Weekday,Friday,Light_Load,9179
21/12/2018 08:30,,39.56,0.0,0.02,80.78,,30600.0,Weekday,Friday,Light_Load,6806
21/12/2018 08:45,56.41,33.26,0.0,0.03,86.14,100.0,,Weekday,Friday,Light_Load,1088
21/12/2018 09:00,56.74,20.77,0.0,0.03,93.91,100.0,32400.0,Weekday,Friday,,4028
21/12/2018 09:15,43.78,4.03,0.18,0.02,99.58,100.0,33300.0,Weekday,Friday,Medium_Load,4774
21/12/2018 09:30,47.52,9.76,,,97.96,100.0,,Weekday,Friday,Medium_Load,847
21/12/2018 09:45,56.2,21.96,0.0,0.03,93.14,100.0,35100.0,Weekday,Friday,Medium_Load,9517
21/12/2018 10:00,51.59,13.64,0.0,0.02,96.68,100.0,36000.0,Weekday,Friday,Medium_Load,3209
21/12/2018 10:15,66.64,28.3,0.0,0.03,92.04,100.0,36900.0,,Friday,Maximum_Load,98
,-1571.8,17.17,0.0,0.02,95.16,100.0,37800.0,Weekday,Friday,Maximum_Load,8080
,58.54,22.82,,0.03,93.17,,38700.0,Weekday,Friday,Maximum_Load,2647
21/12/2018 11:00,73.12,37.01,0.0,0.03,89.22,100.0,39600.0,Weekday,Friday,Maximum_Load,3847
21/12/2018 11:15,67.79,32.72,0.0,0.03,90.06,100.0,40500.0,,Friday,Maximum_Load,9933
21/12/2018 11:30,,30.49,0.0,0.03,90.68,100.0,41400.0,Weekday,Friday,Maximum_Load,4314
21/12/2018 11:45,57.85,23.98,0.0,0.03,92.38,100.0,42300.0,Weekday,Friday,Maximum_Load,9385
21/12/2018 12:00,58.9,27.86,1.62,0.03,90.4,99.96,43200.0,Weekday,Friday,,3202
21/12/2018 12:15,7.42,0.0,,0.0,,32.88,44100.0,Weekday,Friday,Medium_Load,5467
21/12/2018 12:30,8.35,0.0,21.2,0.0,100.0,36.65,45000.0,,Friday,Medium_Load,2270
,7.67,0.0,20.38,0.0,100.0,35.22,45900.0,Weekday,Friday,Medium_Load,7825
21/12/2018 13:00,,,20.56,0.0,100.0,,46800.0,Weekday,Friday,Medium_Load,9027
21/12/2018 13:15,,13.36,6.01,0.02,94.79,98.88,,Weekday,Friday,Medium_Load,2896
21/12/2018 13:30,-1571.8,26.28,0.0,0.03,91.09,100.0,48600.0,Weekday,,Medium_Load,2581
21/12/2018 13:45,,32.33,,0.03,89.25,100.0,49500.0,Weekday,Friday,,3780
21/12/2018 14:00,56.34,,0.0,,91.31,100.0,50400.0,Weekday,Friday,Medium_Load,1963
21/12/2018 14:15,69.62,31.9,0.0,0.03,90.91,100.0,51300.0,,Friday,Medium_Load,9742
21/12/2018 14:30,60.34,26.5,0.0,0.03,91.56,100.0,,Weekday,Friday,Medium_Load,4387
,-1571.8,25.31,0.0,0.03,91.59,100.0,53100.0,Weekday,Friday,Medium_Load,6783
21/12/2018 15:00,,34.45,0.0,0.03,89.22,100.0,54000.0,Weekday,Friday,Medium_Load,3009
,67.68,33.34,0.0,,,100.0,54900.0,,Friday,Medium_Load,5556
21/12/2018 15:30,,23.65,,0.03,92.67,,55800.0,Weekday,Friday,Medium_Load,9173
21/12/2018 15:45,65.48,31.43,0.0,0.03,90.15,100.0,56700.0,Weekday,Friday,Medium_Load,3267
21/12/2018 16:00,63.0,31.64,0.0,0.03,89.36,100.0,57600.0,Weekday,Friday,Medium_Load,7854
21/12/2018 16:15,69.73,34.34,0.0,0.03,89.71,100.0,58500.0,,Friday,Medium_Load,8459
21/12/2018 16:30,59.69,21.2,0.0,0.03,94.23,,59400.0,Weekday,,Medium_Load,4563
21/12/2018 16:45,63.32,,,,93.45,100.0,60300.0,Weekday,Friday,Medium_Load,9783
21/12/2018 17:00,62.32,,0.0,0.03,93.04,100.0,61200.0,Weekday,Friday,Medium_Load,3640
21/12/2018 17:15,52.78,18.86,0.0,,94.17,100.0,,Weekday,Friday,,3139
21/12/2018 17:30,45.86,10.55,0.07,0.02,97.45,100.0,63000.0,Weekday,Friday,Maximum_Load,9319
21/12/2018 17:45,30.78,2.63,6.55,0.01,99.64,97.81,63900.0,Weekday,Friday,,5161
21/12/2018 18:00,8.21,0.0,14.0,0.0,100.0,50.59,64800.0,,Friday,,5865
21/12/2018 18:15,5.51,0.0,10.58,0.0,100.0,46.19,,Weekday,Friday,Maximum_Load,8235
21/12/2018 18:30,5.4,0.0,14.0,0.0,100.0,35.99,66600.0,Weekday,Friday,Maximum_Load,8726
21/12/2018 18:45,5.62,0.0,21.02,0.0,100.0,25.83,,Weekday,Friday,,5341
21/12/2018 19:00,5.54,,,0.0,,25.49,68400.0,Weekday,Friday,Maximum_Load,2191
21/12/2018 19:15,-1571.8,0.0,21.1,0.0,,25.4,69300.0,Weekday,Friday,Maximum_Load,8051
,5.51,0.0,21.06,0.0,100.0,25.31,70200.0,Weekday,Friday,Maximum_Load,9943
21/12/2018 19:45,,0.0,21.17,0.0,100.0,25.02,71100.0,Weekday,Friday,Maximum_Load,1544
21/12/2018 20:00,5.54,0.0,21.24,,100.0,,72000.0,Weekday,Friday,,1644
21/12/2018 20:15,5.47,0.0,21.2,0.0,200.0,24.98,72900.0,Weekday,Friday,Medium_Load,169
21/12/2018 20:30,5.44,0.0,21.35,,100.0,24.69,73800.0,Weekday,Friday,,9208
21/12/2018 20:45,5.47,0.0,21.28,0.0,100.0,24.9,74700.0,Weekday,Friday,Medium_Load,6824
,5.44,0.0,21.35,0.0,100.0,24.69,75600.0,,Friday,,3037
21/12/2018 21:15,5.54,0.0,21.46,0.0,200.0,25.0,76500.0,Weekday,Friday,Medium_Load,9782
21/12/2018 21:30,5.4,0.0,21.56,0.0,100.0,24.3,77400.0,Weekday,Friday,Medium_Load,1114
21/12/2018 21:45,-1571.8,0.0,21.6,0.0,,24.42,78300.0,Weekday,Friday,Medium_Load,3294
21/12/2018 22:00,,0.0,20.95,,100.0,25.13,79200.0,Weekday,Friday,,8986
,5.18,3.2,0.4,0.0,85.08,99.7,80100.0,Weekday,Friday,Maximum_Load,6660
21/12/2018 22:30,-1571.8,3.31,0.0,0.0,84.64,100.0,81000.0,Weekday,Friday,,844
21/12/2018 22:45,5.15,3.06,0.0,0.0,85.97,100.0,81900.0,,Friday,Maximum_Load,9143
,5.15,,0.0,0.0,86.26,100.0,82800.0,Weekday,Friday,Maximum_Load,4713
21/12/2018 23:15,5.11,2.52,0.04,0.0,89.69,100.0,83700.0,Weekday,,,8858
21/12/2018 23:30,4.57,2.38,0.29,,88.69,99.8,84600.0,Weekday,Friday,Light_Load,420
21/12/2018 23:45,4.0,2.63,0.5,0.0,200.0,99.23,,Weekday,Friday,Light_Load,5196
21/12/2018 00:00,-1571.8,2.74,0.4,0.0,81.96,99.48,0.0,Weekday,Friday,Light_Load,9019
22/12/2018 00:15,4.0,2.88,0.32,0.0,81.15,99.68,900.0,Weekend,Saturday,Light_Load,9819
22/12/2018 00:30,4.0,3.13,0.18,0.0,,99.9,1800.0,Weekend,Saturday,Light_Load,3621
,4.0,3.13,0.22,0.0,78.75,99.85,,Weekend,Saturday,Light_Load,1995
22/12/2018 01:00,,3.2,,,78.83,99.81,3600.0,Weekend,Saturday,Light_Load,2634
22/12/2018 01:15,3.96,3.06,0.25,0.0,79.13,99.8,4500.0,Weekend,Saturday,Light_Load,9220
22/12/2018 01:30,4.03,,0.14,0.0,,99.94,5400.0,Weekend,Saturday,Light_Load,7333
,,3.17,0.18,,78.6,99.9,6300.0,Weekend,Saturday,,7687
22/12/2018 02:00,3.96,3.17,0.22,0.0,78.07,99.85,7200.0,Weekend,Saturday,Light_Load,4252
22/12/2018 02:15,4.07,3.13,0.22,0.0,79.27,99.85,8100.0,Weekend,Saturday,Light_Load,9382
22/12/2018 02:30,4.07,3.24,0.18,0.0,78.24,99.9,9000.0,Weekend,Saturday,Light_Load,7747
22/12/2018 02:45,3.67,2.84,0.04,0.0,79.09,99.99,9900.0,Weekend,Saturday,Light_Load,3718
22/12/2018 03:00,3.31,2.27,0.14,0.0,82.47,99.91,,Weekend,,Light_Load,8345
